FOF_Halo_ID,Subhalo_ID,sigma_0_projecty,sigma_3_projecty,sigma_5_projecty,sigma_10_projecty
15160903,8699877,1305.9357976084275,1305.9357976084275,1305.9357976084275,1254.2323825340561
15206067,8727112,847.1570933212729,847.1570933212729,7.522244495781902,12.743946497935518
15247173,8753417,3.5831348352711703,2.576187652418653,1.2545705656495203,2.8649532131430133
15291451,8778106,979.7962725014447,979.7962725014447,979.7962725014447,14.097902650351523
15341007,8801029,3541.4588267876034,3523.3417808394724,3521.882290634605,3521.882290634605
15385189,8828920,861.8060257273947,861.8060257273947,2.5619631711743933,5.713039507111678
15430889,8854968,635.2955702719569,635.2955702719569,2.700187215901734,7.261496811749815
15470983,8880008,2.845379236463052,2.3976948748773026,2.3976948748773026,4.176202684962599
15517901,8905817,3460.582533774746,3277.034317723212,3279.136462666346,3326.4885304614845
15562043,8930302,19.247612688939657,2.6595469050544227,3.579944356928144,1.1315569458769008
15608847,8956448,1.1545235646135588,1.1545235646135588,1.132797822080586,1.1908760355935437
15650347,8980664,1.1892354579785753,1.1560868957863948,1.1560868957863948,3.532903965766383
15691936,9004656,1.1654462293665875,1.178649765542217,1.176887090404089,1.1654462293665875
15732682,9031681,309.6274683273004,2.8510091865374556,2.8510091865374556,4.075221959348148
15770874,9056171,4.007808618723679,1.3150115978037953,1.2353463468374428,1.2353463468374428
15814214,9078891,837.0894190633137,87.88228290672177,87.88228290672177,87.88228290672177
15858520,9103762,2.656269771673369,1.1843129541135764,1.1843129541135764,1.228777662883863
15895667,9128478,369.91043445509735,297.3177658511964,300.1389628395212,312.95419503105245
