FOF_Halo_ID,Subhalo_ID,sigma_0_projectz,sigma_3_projectz,sigma_5_projectz,sigma_10_projectz
15120042,8675949,103.94806665097875,10.223705664070604,11.455974901255777,8.221233597793496
15160903,8699877,1794.9642938565453,1794.9642938565453,1794.9642938565453,1575.988755109275
15206067,8727112,1098.960183224597,1098.960183224597,61.07001039499344,54.47455891329349
15247173,8753417,3.626415090059341,0.9808342729154529,2.44227008254824,1.372891082227003
15291451,8778106,344.0101951561461,344.0101951561461,344.0101951561461,67.79984040471265
15341007,8801029,1707.0956798989532,1875.1419081727067,1875.1419081727067,1872.9117738191435
15385189,8828920,1138.2719614171863,1138.2719614171863,1138.2719614171863,5.794691828767624
15430889,8854968,463.10995624000276,463.10995624000276,4.922306173197737,7.2145746446139025
15470983,8880008,3.2632103670998758,4.568035897206657,4.568035897206657,3.973787986255244
15517901,8905817,1286.731678340437,1219.2606079884276,1217.11296590393,1186.518952143632
15562043,8930302,9.128744037986891,1.2702753762961627,1.2702753762961627,1.2702753762961627
15608847,8956448,1.116162382520394,1.2085883684183452,1.2085883684183452,1.2289750200169545
15650347,8980664,1.1002502732001247,1.1913288030753941,1.244076752970444,4.252060288911107
15691936,9004656,1.1429880573876834,1.144802928677572,1.2000101103090195,1.1429880573876834
15732682,9031681,257.7947501743534,4.789164156079798,3.564164852517315,6.218006772863624
15770874,9056171,3.7588095266554964,0.8861733765096578,0.8861733765096578,6.860816631272097
15814214,9078891,759.7017620019709,130.42524531343855,130.42524531343855,130.42524531343855
15858520,9103762,1.0796488900364798,1.1507045478259468,1.1507045478259468,1.1507045478259468
15895667,9128478,144.44554837110104,162.32538040490437,161.85743663219063,155.207029093856
15939153,9154955,1.1514989999353347,1.3469178672849467,1.3469178672849467,1.1514989999353347
15981083,9178761,162.5911566980589,4.998347389323623,3.6365496638328856,4.208920517664111
16023780,9202243,574.341992564146,575.8087531660144,1.259367750570858,2.7766635823662806
16067890,9227949,1.0627053363270185,1.0627053363270185,1.0627053363270185,2.509700651767251
16113365,9253598,1137.6407369522658,5.714737624303726,5.714737624303726,6.142978261556288
16151289,9278432,1.0803322563083193,1.0803322563083193,1.1813681568183554,2.668114757054361
16190590,9299510,1.2662064984908665,1.168947177748391,1.168947177748391,1.2662064984908665
16230920,9326278,17.446360812230395,1.1288246199562804,5.742227375242896,9.021855148225855
16267749,9351824,7.30748343892264,3.697940522218262,2.7876095598261625,4.886648028809311
